ID,State,Commodity,Cause of Loss,Payment Indemnity,Payment Acreage,Year
1,Washington,Soybeans,Drought,0.0,0.0,1998
2,Montana,Soybeans,Drought,0.0,0.0,1998
3,Maine,Soybeans,Drought,0.0,0.0,1998
6,Wyoming,Soybeans,Drought,0.0,0.0,1998
8,Idaho,Soybeans,Drought,0.0,0.0,1998
9,Vermont,Soybeans,Drought,0.0,0.0,1998
11,Oregon,Soybeans,Drought,0.0,0.0,1998
12,New Hampshire,Soybeans,Drought,0.0,0.0,1998
14,Massachusetts,Soybeans,Drought,0.0,0.0,1998
16,New York,Soybeans,Drought,0.0,0.0,1998
18,Connecticut,Soybeans,Drought,0.0,0.0,1998
19,Rhode Island,Soybeans,Drought,0.0,0.0,1998
22,Nevada,Soybeans,Drought,0.0,0.0,1998
23,Utah,Soybeans,Drought,0.0,0.0,1998
24,California,Soybeans,Drought,0.0,0.0,1998
31,Colorado,Soybeans,Drought,0.0,0.0,1998
36,Arizona,Soybeans,Drought,0.0,0.0,1998
41,New Mexico,Soybeans,Drought,0.0,0.0,1998
21,Indiana,Soybeans,Drought,15667853.87,374602.40088,1999
37,Oklahoma,Soybeans,Drought,4166783.66,97163.555185,1999
46,Arkansas,Soybeans,Drought,7856119.57,250011.678509,1999
38,North Carolina,Soybeans,Drought,3301323.85,77582.654003,1999
5,South Dakota,Soybeans,Drought,1823335.42,49632.332356,1999
43,Mississippi,Soybeans,Drought,12136438.76,324116.60901,1999
26,Illinois,Soybeans,Drought,9576113.69,279496.79778,1999
15,Nebraska,Soybeans,Drought,2274762.88,76396.293564,1999
33,Kansas,Soybeans,Drought,8762291.13,292391.272702,1999
10,Minnesota,Soybeans,Drought,1093332.57,27888.44575,1999
28,Delaware,Soybeans,Drought,330457.11,9150.84425,1999
16,New York,Soybeans,Drought,23790.0,1260.75,1999
44,Georgia,Soybeans,Drought,1622089.19,47780.347,1999
7,Wisconsin,Soybeans,Drought,228648.22,5386.346,1999
42,Alabama,Soybeans,Drought,2388848.12,60832.0979,1999
13,Iowa,Soybeans,Drought,3984116.36,115099.625747,1999
25,Ohio,Soybeans,Drought,18317596.32,399151.3685,1999
49,Michigan,Soybeans,Drought,1523131.15,36675.6105,1999
40,Texas,Soybeans,Drought,1642887.34,42818.36316,1999
35,Missouri,Soybeans,Drought,23275055.06,651745.302541,1999
32,Kentucky,Soybeans,Drought,11647405.94,257249.86625,1999
45,South Carolina,Soybeans,Drought,2757858.7,92247.36,1999
20,New Jersey,Soybeans,Drought,342917.5,9034.36,1999
4,North Dakota,Soybeans,Drought,5075.8,141.0,1999
39,Tennessee,Soybeans,Drought,6604862.66,206885.197565,1999
48,Florida,Soybeans,Drought,63775.21,1583.08,1999
30,Maryland,Soybeans,Drought,1358448.19,35313.008,1999
47,Louisiana,Soybeans,Drought,3515743.98,117554.702311,1999
17,Pennsylvania,Soybeans,Drought,1421247.25,27019.58532,1999
34,Virginia,Soybeans,Drought,2780844.05,63283.011,1999
29,West Virginia,Soybeans,Drought,45487.0,921.35,1999
1,Washington,Soybeans,Drought,0.0,0.0,1999
2,Montana,Soybeans,Drought,0.0,0.0,1999
3,Maine,Soybeans,Drought,0.0,0.0,1999
6,Wyoming,Soybeans,Drought,0.0,0.0,1999
8,Idaho,Soybeans,Drought,0.0,0.0,1999
9,Vermont,Soybeans,Drought,0.0,0.0,1999
11,Oregon,Soybeans,Drought,0.0,0.0,1999
12,New Hampshire,Soybeans,Drought,0.0,0.0,1999
14,Massachusetts,Soybeans,Drought,0.0,0.0,1999
18,Connecticut,Soybeans,Drought,0.0,0.0,1999
19,Rhode Island,Soybeans,Drought,0.0,0.0,1999
22,Nevada,Soybeans,Drought,0.0,0.0,1999
23,Utah,Soybeans,Drought,0.0,0.0,1999
24,California,Soybeans,Drought,0.0,0.0,1999
31,Colorado,Soybeans,Drought,0.0,0.0,1999
36,Arizona,Soybeans,Drought,0.0,0.0,1999
41,New Mexico,Soybeans,Drought,0.0,0.0,1999
21,Indiana,Soybeans,Drought,2579777.94,66787.386574,2000
37,Oklahoma,Soybeans,Drought,6715129.62,154435.450966,2000
46,Arkansas,Soybeans,Drought,16374659.33,469521.078661,2000
38,North Carolina,Soybeans,Drought,1932474.2,45994.6572,2000
5,South Dakota,Soybeans,Drought,11327760.7,281041.985421,2000
43,Mississippi,Soybeans,Drought,17162358.67,476023.03389,2000
26,Illinois,Soybeans,Drought,4526693.16,139997.318423,2000
15,Nebraska,Soybeans,Drought,33761826.23,732290.55287,2000
33,Kansas,Soybeans,Drought,54138318.64,1066213.726436,2000
10,Minnesota,Soybeans,Drought,5384046.86,123496.99725,2000
44,Georgia,Soybeans,Drought,1241365.5,34797.14,2000
7,Wisconsin,Soybeans,Drought,1242398.7,28968.94075,2000
42,Alabama,Soybeans,Drought,1535603.8,44133.866257,2000
13,Iowa,Soybeans,Drought,28849679.14,725880.905463,2000
25,Ohio,Soybeans,Drought,277984.43,6144.5749,2000
49,Michigan,Soybeans,Drought,982150.63,21237.80613,2000
40,Texas,Soybeans,Drought,2146111.98,45705.6068,2000
35,Missouri,Soybeans,Drought,12016727.01,296835.726849,2000
32,Kentucky,Soybeans,Drought,1354628.67,31879.00671,2000
45,South Carolina,Soybeans,Drought,2371371.55,70627.7066,2000
4,North Dakota,Soybeans,Drought,374110.86,7869.4354,2000
39,Tennessee,Soybeans,Drought,5624040.17,176807.160525,2000
48,Florida,Soybeans,Drought,167134.0,4372.52,2000
30,Maryland,Soybeans,Drought,2229.0,144.0,2000
47,Louisiana,Soybeans,Drought,5822879.86,174848.565929,2000
17,Pennsylvania,Soybeans,Drought,30575.45,766.13,2000
34,Virginia,Soybeans,Drought,35815.55,871.585,2000
1,Washington,Soybeans,Drought,0.0,0.0,2000
2,Montana,Soybeans,Drought,0.0,0.0,2000
3,Maine,Soybeans,Drought,0.0,0.0,2000
6,Wyoming,Soybeans,Drought,0.0,0.0,2000
8,Idaho,Soybeans,Drought,0.0,0.0,2000
9,Vermont,Soybeans,Drought,0.0,0.0,2000
11,Oregon,Soybeans,Drought,0.0,0.0,2000
12,New Hampshire,Soybeans,Drought,0.0,0.0,2000
14,Massachusetts,Soybeans,Drought,0.0,0.0,2000
16,New York,Soybeans,Drought,0.0,0.0,2000
18,Connecticut,Soybeans,Drought,0.0,0.0,2000
19,Rhode Island,Soybeans,Drought,0.0,0.0,2000
20,New Jersey,Soybeans,Drought,0.0,0.0,2000
22,Nevada,Soybeans,Drought,0.0,0.0,2000
23,Utah,Soybeans,Drought,0.0,0.0,2000
24,California,Soybeans,Drought,0.0,0.0,2000
28,Delaware,Soybeans,Drought,0.0,0.0,2000
29,West Virginia,Soybeans,Drought,0.0,0.0,2000
31,Colorado,Soybeans,Drought,0.0,0.0,2000
36,Arizona,Soybeans,Drought,0.0,0.0,2000
41,New Mexico,Soybeans,Drought,0.0,0.0,2000
21,Indiana,Soybeans,Drought,1431306.99,45718.0637,2001
37,Oklahoma,Soybeans,Drought,6955772.15,150483.919,2001
46,Arkansas,Soybeans,Drought,3849949.25,104113.7272,2001
38,North Carolina,Soybeans,Drought,3069635.79,72837.232,2001
5,South Dakota,Soybeans,Drought,15699413.54,440274.4164,2001
43,Mississippi,Soybeans,Drought,430055.43,15316.633,2001
26,Illinois,Soybeans,Drought,7250216.35,231240.1484,2001
15,Nebraska,Soybeans,Drought,5370255.8,165306.8844,2001
33,Kansas,Soybeans,Drought,8698446.04,255823.531,2001
10,Minnesota,Soybeans,Drought,17741217.11,401445.1733,2001
28,Delaware,Soybeans,Drought,43735.45,1349.81,2001
16,New York,Soybeans,Drought,135400.0,4340.75,2001
44,Georgia,Soybeans,Drought,675154.61,20853.383,2001
7,Wisconsin,Soybeans,Drought,4714523.75,109977.4503,2001
42,Alabama,Soybeans,Drought,34490.2,1052.35,2001
13,Iowa,Soybeans,Drought,15204399.22,418318.2174,2001
25,Ohio,Soybeans,Drought,8040001.3,205447.0274,2001
49,Michigan,Soybeans,Drought,11333652.43,282565.918,2001
40,Texas,Soybeans,Drought,1763700.43,38073.4119,2001
35,Missouri,Soybeans,Drought,2324650.23,66735.3358,2001
32,Kentucky,Soybeans,Drought,899670.9,22184.9615,2001
45,South Carolina,Soybeans,Drought,2164918.0,67808.145,2001
20,New Jersey,Soybeans,Drought,81651.6,3287.57,2001
4,North Dakota,Soybeans,Drought,237351.65,7613.256,2001
39,Tennessee,Soybeans,Drought,578739.4,20636.445,2001
48,Florida,Soybeans,Drought,31850.0,767.8,2001
30,Maryland,Soybeans,Drought,596302.75,12697.719,2001
47,Louisiana,Soybeans,Drought,317708.51,9623.482,2001
17,Pennsylvania,Soybeans,Drought,1738662.97,40202.03,2001
34,Virginia,Soybeans,Drought,1049517.65,28976.405,2001
29,West Virginia,Soybeans,Drought,39896.0,894.8,2001
1,Washington,Soybeans,Drought,0.0,0.0,2001
2,Montana,Soybeans,Drought,0.0,0.0,2001
3,Maine,Soybeans,Drought,0.0,0.0,2001
6,Wyoming,Soybeans,Drought,0.0,0.0,2001
8,Idaho,Soybeans,Drought,0.0,0.0,2001
9,Vermont,Soybeans,Drought,0.0,0.0,2001
11,Oregon,Soybeans,Drought,0.0,0.0,2001
12,New Hampshire,Soybeans,Drought,0.0,0.0,2001
14,Massachusetts,Soybeans,Drought,0.0,0.0,2001
18,Connecticut,Soybeans,Drought,0.0,0.0,2001
19,Rhode Island,Soybeans,Drought,0.0,0.0,2001
22,Nevada,Soybeans,Drought,0.0,0.0,2001
23,Utah,Soybeans,Drought,0.0,0.0,2001
24,California,Soybeans,Drought,0.0,0.0,2001
31,Colorado,Soybeans,Drought,0.0,0.0,2001
36,Arizona,Soybeans,Drought,0.0,0.0,2001
41,New Mexico,Soybeans,Drought,0.0,0.0,2001
21,Indiana,Soybeans,Drought,28435702.83,547639.4281,2002
37,Oklahoma,Soybeans,Drought,721858.8,24168.584,2002
46,Arkansas,Soybeans,Drought,2458251.45,63708.64,2002
38,North Carolina,Soybeans,Drought,16939010.05,342456.66,2002
5,South Dakota,Soybeans,Drought,38839986.64,827205.0572,2002
43,Mississippi,Soybeans,Drought,639317.1,16279.024,2002
26,Illinois,Soybeans,Drought,29932890.61,712767.2102,2002
15,Nebraska,Soybeans,Drought,47730304.3,913321.717,2002
33,Kansas,Soybeans,Drought,44461702.46,961401.6177,2002
10,Minnesota,Soybeans,Drought,2447615.13,58720.2235,2002
28,Delaware,Soybeans,Drought,1698491.88,39690.742,2002
16,New York,Soybeans,Drought,188067.35,5238.63,2002
44,Georgia,Soybeans,Drought,1187303.75,31026.0,2002
7,Wisconsin,Soybeans,Drought,3954381.43,74634.133,2002
42,Alabama,Soybeans,Drought,829301.68,23493.971,2002
13,Iowa,Soybeans,Drought,9822441.22,217456.4299,2002
25,Ohio,Soybeans,Drought,46475701.37,899168.1523,2002
49,Michigan,Soybeans,Drought,4078309.44,92231.0876,2002
40,Texas,Soybeans,Drought,1491157.65,32185.736,2002
35,Missouri,Soybeans,Drought,22736096.9,539752.5597,2002
32,Kentucky,Soybeans,Drought,4481596.42,102603.1373,2002
45,South Carolina,Soybeans,Drought,4703307.65,142752.765,2002
20,New Jersey,Soybeans,Drought,676515.0,17538.0,2002
4,North Dakota,Soybeans,Drought,3199422.28,76673.2005,2002
39,Tennessee,Soybeans,Drought,1609845.55,44405.303,2002
48,Florida,Soybeans,Drought,5034.0,186.8,2002
30,Maryland,Soybeans,Drought,6955452.1,138361.63,2002
47,Louisiana,Soybeans,Drought,655060.0,24182.48,2002
17,Pennsylvania,Soybeans,Drought,7506914.52,129268.322,2002
34,Virginia,Soybeans,Drought,8139239.71,147342.433,2002
29,West Virginia,Soybeans,Drought,62198.3,963.26,2002
1,Washington,Soybeans,Drought,0.0,0.0,2002
2,Montana,Soybeans,Drought,0.0,0.0,2002
3,Maine,Soybeans,Drought,0.0,0.0,2002
6,Wyoming,Soybeans,Drought,0.0,0.0,2002
8,Idaho,Soybeans,Drought,0.0,0.0,2002
9,Vermont,Soybeans,Drought,0.0,0.0,2002
11,Oregon,Soybeans,Drought,0.0,0.0,2002
12,New Hampshire,Soybeans,Drought,0.0,0.0,2002
14,Massachusetts,Soybeans,Drought,0.0,0.0,2002
18,Connecticut,Soybeans,Drought,0.0,0.0,2002
19,Rhode Island,Soybeans,Drought,0.0,0.0,2002
22,Nevada,Soybeans,Drought,0.0,0.0,2002
23,Utah,Soybeans,Drought,0.0,0.0,2002
24,California,Soybeans,Drought,0.0,0.0,2002
31,Colorado,Soybeans,Drought,0.0,0.0,2002
36,Arizona,Soybeans,Drought,0.0,0.0,2002
41,New Mexico,Soybeans,Drought,0.0,0.0,2002
21,Indiana,Soybeans,Drought,6364482.64,115054.6469,2003
37,Oklahoma,Soybeans,Drought,1229903.6,29251.5868,2003
46,Arkansas,Soybeans,Drought,1146568.0,28812.704,2003
38,North Carolina,Soybeans,Drought,117334.61,2013.47,2003
5,South Dakota,Soybeans,Drought,51626904.23,1040931.1609,2003
43,Mississippi,Soybeans,Drought,215263.6,4903.81,2003
26,Illinois,Soybeans,Drought,63222477.62,1238169.733,2003
15,Nebraska,Soybeans,Drought,40927684.04,767378.0618,2003
33,Kansas,Soybeans,Drought,48343334.31,889254.3387,2003
10,Minnesota,Soybeans,Drought,91391854.14,1673639.3897,2003
16,New York,Soybeans,Drought,8670.0,105.2,2003
44,Georgia,Soybeans,Drought,2935.2,190.63,2003
7,Wisconsin,Soybeans,Drought,39574979.32,530787.641,2003
42,Alabama,Soybeans,Drought,12583.9,497.885,2003
13,Iowa,Soybeans,Drought,184539448.09,3511722.3402,2003
25,Ohio,Soybeans,Drought,342810.5,7056.841,2003
49,Michigan,Soybeans,Drought,18454047.05,309720.319,2003
40,Texas,Soybeans,Drought,921234.76,19038.478,2003
35,Missouri,Soybeans,Drought,54746089.45,965345.0136,2003
32,Kentucky,Soybeans,Drought,202401.85,2931.299,2003
45,South Carolina,Soybeans,Drought,8460.1,422.79,2003
4,North Dakota,Soybeans,Drought,8544951.02,194181.1215,2003
39,Tennessee,Soybeans,Drought,52365.5,1614.13,2003
47,Louisiana,Soybeans,Drought,204361.42,7461.495,2003
1,Washington,Soybeans,Drought,0.0,0.0,2003
2,Montana,Soybeans,Drought,0.0,0.0,2003
3,Maine,Soybeans,Drought,0.0,0.0,2003
6,Wyoming,Soybeans,Drought,0.0,0.0,2003
8,Idaho,Soybeans,Drought,0.0,0.0,2003
9,Vermont,Soybeans,Drought,0.0,0.0,2003
11,Oregon,Soybeans,Drought,0.0,0.0,2003
12,New Hampshire,Soybeans,Drought,0.0,0.0,2003
14,Massachusetts,Soybeans,Drought,0.0,0.0,2003
17,Pennsylvania,Soybeans,Drought,0.0,0.0,2003
18,Connecticut,Soybeans,Drought,0.0,0.0,2003
19,Rhode Island,Soybeans,Drought,0.0,0.0,2003
20,New Jersey,Soybeans,Drought,0.0,0.0,2003
22,Nevada,Soybeans,Drought,0.0,0.0,2003
23,Utah,Soybeans,Drought,0.0,0.0,2003
24,California,Soybeans,Drought,0.0,0.0,2003
28,Delaware,Soybeans,Drought,0.0,0.0,2003
29,West Virginia,Soybeans,Drought,0.0,0.0,2003
30,Maryland,Soybeans,Drought,0.0,0.0,2003
31,Colorado,Soybeans,Drought,0.0,0.0,2003
34,Virginia,Soybeans,Drought,0.0,0.0,2003
36,Arizona,Soybeans,Drought,0.0,0.0,2003
41,New Mexico,Soybeans,Drought,0.0,0.0,2003
48,Florida,Soybeans,Drought,0.0,0.0,2003
21,Indiana,Soybeans,Drought,861566.15,13156.4325,2004
37,Oklahoma,Soybeans,Drought,172248.25,5578.599,2004
46,Arkansas,Soybeans,Drought,840562.12,17919.9905,2004
38,North Carolina,Soybeans,Drought,1314477.01,24909.454,2004
5,South Dakota,Soybeans,Drought,16851214.82,380861.5727,2004
43,Mississippi,Soybeans,Drought,460580.61,8744.663,2004
26,Illinois,Soybeans,Drought,866977.18,16324.62,2004
15,Nebraska,Soybeans,Drought,10391390.13,169623.7318,2004
33,Kansas,Soybeans,Drought,6430679.57,104847.8279,2004
10,Minnesota,Soybeans,Drought,2199182.94,42982.2687,2004
28,Delaware,Soybeans,Drought,103787.9,2310.48,2004
44,Georgia,Soybeans,Drought,509387.2,13026.023,2004
7,Wisconsin,Soybeans,Drought,3453905.21,44393.9211,2004
42,Alabama,Soybeans,Drought,18009.25,574.362,2004
13,Iowa,Soybeans,Drought,1529733.32,38308.352,2004
25,Ohio,Soybeans,Drought,265900.46,4703.3125,2004
49,Michigan,Soybeans,Drought,2207232.28,35011.548,2004
40,Texas,Soybeans,Drought,105563.4,3014.3255,2004
35,Missouri,Soybeans,Drought,375030.05,9610.8775,2004
32,Kentucky,Soybeans,Drought,372534.49,7244.2775,2004
45,South Carolina,Soybeans,Drought,361060.62,11881.695,2004
4,North Dakota,Soybeans,Drought,4048070.64,93929.394,2004
39,Tennessee,Soybeans,Drought,62430.65,1160.206,2004
48,Florida,Soybeans,Drought,12901.0,274.3,2004
30,Maryland,Soybeans,Drought,87475.7,1880.26,2004
47,Louisiana,Soybeans,Drought,790203.79,17532.4501,2004
17,Pennsylvania,Soybeans,Drought,710.0,15.2,2004
34,Virginia,Soybeans,Drought,39595.2,1310.82,2004
1,Washington,Soybeans,Drought,0.0,0.0,2004
2,Montana,Soybeans,Drought,0.0,0.0,2004
3,Maine,Soybeans,Drought,0.0,0.0,2004
6,Wyoming,Soybeans,Drought,0.0,0.0,2004
8,Idaho,Soybeans,Drought,0.0,0.0,2004
9,Vermont,Soybeans,Drought,0.0,0.0,2004
11,Oregon,Soybeans,Drought,0.0,0.0,2004
12,New Hampshire,Soybeans,Drought,0.0,0.0,2004
14,Massachusetts,Soybeans,Drought,0.0,0.0,2004
16,New York,Soybeans,Drought,0.0,0.0,2004
18,Connecticut,Soybeans,Drought,0.0,0.0,2004
19,Rhode Island,Soybeans,Drought,0.0,0.0,2004
20,New Jersey,Soybeans,Drought,0.0,0.0,2004
22,Nevada,Soybeans,Drought,0.0,0.0,2004
23,Utah,Soybeans,Drought,0.0,0.0,2004
24,California,Soybeans,Drought,0.0,0.0,2004
29,West Virginia,Soybeans,Drought,0.0,0.0,2004
31,Colorado,Soybeans,Drought,0.0,0.0,2004
36,Arizona,Soybeans,Drought,0.0,0.0,2004
41,New Mexico,Soybeans,Drought,0.0,0.0,2004
21,Indiana,Soybeans,Drought,4445918.16,97514.6405,2005
37,Oklahoma,Soybeans,Drought,720498.05,23098.767,2005
46,Arkansas,Soybeans,Drought,4404637.55,121527.592,2005
38,North Carolina,Soybeans,Drought,12807837.03,252674.6505,2005
5,South Dakota,Soybeans,Drought,11391591.63,326874.0824,2005
43,Mississippi,Soybeans,Drought,3159513.52,88750.1429,2005
26,Illinois,Soybeans,Drought,10981180.22,264332.5104,2005
15,Nebraska,Soybeans,Drought,2833417.53,73642.0242,2005
33,Kansas,Soybeans,Drought,2706856.61,83260.7314,2005
10,Minnesota,Soybeans,Drought,3656177.0,81145.9881,2005
28,Delaware,Soybeans,Drought,2157381.67,49843.748,2005
16,New York,Soybeans,Drought,182976.7,3062.1,2005
44,Georgia,Soybeans,Drought,674531.5,18750.18,2005
7,Wisconsin,Soybeans,Drought,6804017.23,126261.591,2005
42,Alabama,Soybeans,Drought,169368.6,3881.429,2005
13,Iowa,Soybeans,Drought,5410095.39,118218.235,2005
25,Ohio,Soybeans,Drought,9632453.97,206649.9195,2005
49,Michigan,Soybeans,Drought,3928207.8,84949.545,2005
40,Texas,Soybeans,Drought,2678630.75,62252.142,2005
35,Missouri,Soybeans,Drought,14677850.08,365077.5286,2005
32,Kentucky,Soybeans,Drought,1687283.25,33563.917,2005
45,South Carolina,Soybeans,Drought,2339118.6,76362.641,2005
20,New Jersey,Soybeans,Drought,562003.1,15132.995,2005
4,North Dakota,Soybeans,Drought,45939.25,1407.917,2005
39,Tennessee,Soybeans,Drought,1260120.77,30103.299,2005
48,Florida,Soybeans,Drought,17465.15,509.55,2005
30,Maryland,Soybeans,Drought,2505956.59,59246.661,2005
47,Louisiana,Soybeans,Drought,2254696.95,55630.077,2005
17,Pennsylvania,Soybeans,Drought,1842323.05,34578.46,2005
34,Virginia,Soybeans,Drought,5186370.31,105713.2655,2005
29,West Virginia,Soybeans,Drought,101767.6,1405.56,2005
1,Washington,Soybeans,Drought,0.0,0.0,2005
2,Montana,Soybeans,Drought,0.0,0.0,2005
3,Maine,Soybeans,Drought,0.0,0.0,2005
6,Wyoming,Soybeans,Drought,0.0,0.0,2005
8,Idaho,Soybeans,Drought,0.0,0.0,2005
9,Vermont,Soybeans,Drought,0.0,0.0,2005
11,Oregon,Soybeans,Drought,0.0,0.0,2005
12,New Hampshire,Soybeans,Drought,0.0,0.0,2005
14,Massachusetts,Soybeans,Drought,0.0,0.0,2005
18,Connecticut,Soybeans,Drought,0.0,0.0,2005
19,Rhode Island,Soybeans,Drought,0.0,0.0,2005
22,Nevada,Soybeans,Drought,0.0,0.0,2005
23,Utah,Soybeans,Drought,0.0,0.0,2005
24,California,Soybeans,Drought,0.0,0.0,2005
31,Colorado,Soybeans,Drought,0.0,0.0,2005
36,Arizona,Soybeans,Drought,0.0,0.0,2005
41,New Mexico,Soybeans,Drought,0.0,0.0,2005
21,Indiana,Soybeans,Drought,377593.42,7357.9326,2006
37,Oklahoma,Soybeans,Drought,3846064.57,83721.0722,2006
46,Arkansas,Soybeans,Drought,4139291.51,101388.6182,2006
38,North Carolina,Soybeans,Drought,2139468.22,44522.954,2006
5,South Dakota,Soybeans,Drought,39662877.08,706201.6771,2006
43,Mississippi,Soybeans,Drought,14147459.53,300872.4206,2006
26,Illinois,Soybeans,Drought,6181965.3,151807.8427,2006
15,Nebraska,Soybeans,Drought,5337755.61,114131.2196,2006
33,Kansas,Soybeans,Drought,17044652.84,459142.6202,2006
10,Minnesota,Soybeans,Drought,21840524.24,413781.1328,2006
28,Delaware,Soybeans,Drought,962476.95,23532.76,2006
16,New York,Soybeans,Drought,10516.0,161.6,2006
44,Georgia,Soybeans,Drought,1253286.5,28405.625,2006
7,Wisconsin,Soybeans,Drought,6374156.4,108260.6773,2006
42,Alabama,Soybeans,Drought,1869844.49,43775.3742,2006
13,Iowa,Soybeans,Drought,6884322.05,139372.5965,2006
25,Ohio,Soybeans,Drought,1284758.46,24803.656,2006
49,Michigan,Soybeans,Drought,681245.55,11202.28,2006
40,Texas,Soybeans,Drought,4442804.2,81299.3193,2006
35,Missouri,Soybeans,Drought,11292593.56,273309.2133,2006
32,Kentucky,Soybeans,Drought,213280.3,4346.12,2006
45,South Carolina,Soybeans,Drought,550727.7,14966.935,2006
20,New Jersey,Soybeans,Drought,161220.9,4936.875,2006
4,North Dakota,Soybeans,Drought,22187872.23,468811.4439,2006
39,Tennessee,Soybeans,Drought,1998680.64,39366.178,2006
48,Florida,Soybeans,Drought,132191.0,2181.7,2006
30,Maryland,Soybeans,Drought,1869276.55,40090.0845,2006
47,Louisiana,Soybeans,Drought,4347621.64,88213.3115,2006
17,Pennsylvania,Soybeans,Drought,1078273.12,20787.011,2006
34,Virginia,Soybeans,Drought,2556551.77,52337.181,2006
29,West Virginia,Soybeans,Drought,11662.2,274.0,2006
1,Washington,Soybeans,Drought,0.0,0.0,2006
2,Montana,Soybeans,Drought,0.0,0.0,2006
3,Maine,Soybeans,Drought,0.0,0.0,2006
6,Wyoming,Soybeans,Drought,0.0,0.0,2006
8,Idaho,Soybeans,Drought,0.0,0.0,2006
9,Vermont,Soybeans,Drought,0.0,0.0,2006
11,Oregon,Soybeans,Drought,0.0,0.0,2006
12,New Hampshire,Soybeans,Drought,0.0,0.0,2006
14,Massachusetts,Soybeans,Drought,0.0,0.0,2006
18,Connecticut,Soybeans,Drought,0.0,0.0,2006
19,Rhode Island,Soybeans,Drought,0.0,0.0,2006
22,Nevada,Soybeans,Drought,0.0,0.0,2006
23,Utah,Soybeans,Drought,0.0,0.0,2006
24,California,Soybeans,Drought,0.0,0.0,2006
31,Colorado,Soybeans,Drought,0.0,0.0,2006
36,Arizona,Soybeans,Drought,0.0,0.0,2006
41,New Mexico,Soybeans,Drought,0.0,0.0,2006
21,Indiana,Soybeans,Drought,31569955.75,371091.351,2007
37,Oklahoma,Soybeans,Drought,101627.0,2059.75,2007
46,Arkansas,Soybeans,Drought,5643918.72,94849.4286,2007
38,North Carolina,Soybeans,Drought,36422939.09,508227.188,2007
5,South Dakota,Soybeans,Drought,2210015.89,34908.5111,2007
43,Mississippi,Soybeans,Drought,10027828.95,148623.654,2007
26,Illinois,Soybeans,Drought,39543281.36,604529.0531,2007
15,Nebraska,Soybeans,Drought,1278033.11,20585.782,2007
33,Kansas,Soybeans,Drought,8058032.0,160677.438,2007
10,Minnesota,Soybeans,Drought,30044121.33,368785.2245,2007
28,Delaware,Soybeans,Drought,4861124.0,49450.94,2007
16,New York,Soybeans,Drought,535951.6,7298.74,2007
44,Georgia,Soybeans,Drought,1707382.3,27271.61,2007
7,Wisconsin,Soybeans,Drought,15228450.29,178132.2,2007
42,Alabama,Soybeans,Drought,3142105.37,54482.3991,2007
13,Iowa,Soybeans,Drought,3166766.21,43051.7331,2007
25,Ohio,Soybeans,Drought,13167069.03,174443.0035,2007
49,Michigan,Soybeans,Drought,7123051.0,81852.026,2007
40,Texas,Soybeans,Drought,9219.6,163.26,2007
35,Missouri,Soybeans,Drought,14324153.82,236281.1446,2007
32,Kentucky,Soybeans,Drought,31370889.07,296172.765,2007
45,South Carolina,Soybeans,Drought,5276360.15,121041.779,2007
20,New Jersey,Soybeans,Drought,669152.25,8556.51,2007
4,North Dakota,Soybeans,Drought,490182.8,7295.554,2007
39,Tennessee,Soybeans,Drought,22216243.87,261669.5675,2007
48,Florida,Soybeans,Drought,123904.0,1952.85,2007
30,Maryland,Soybeans,Drought,9570881.4,113513.68,2007
47,Louisiana,Soybeans,Drought,653428.32,7823.1083,2007
17,Pennsylvania,Soybeans,Drought,2309154.32,27853.19,2007
34,Virginia,Soybeans,Drought,14148444.2,160422.728,2007
29,West Virginia,Soybeans,Drought,179972.7,2304.61,2007
1,Washington,Soybeans,Drought,0.0,0.0,2007
2,Montana,Soybeans,Drought,0.0,0.0,2007
3,Maine,Soybeans,Drought,0.0,0.0,2007
6,Wyoming,Soybeans,Drought,0.0,0.0,2007
8,Idaho,Soybeans,Drought,0.0,0.0,2007
9,Vermont,Soybeans,Drought,0.0,0.0,2007
11,Oregon,Soybeans,Drought,0.0,0.0,2007
12,New Hampshire,Soybeans,Drought,0.0,0.0,2007
14,Massachusetts,Soybeans,Drought,0.0,0.0,2007
18,Connecticut,Soybeans,Drought,0.0,0.0,2007
19,Rhode Island,Soybeans,Drought,0.0,0.0,2007
22,Nevada,Soybeans,Drought,0.0,0.0,2007
23,Utah,Soybeans,Drought,0.0,0.0,2007
24,California,Soybeans,Drought,0.0,0.0,2007
31,Colorado,Soybeans,Drought,0.0,0.0,2007
36,Arizona,Soybeans,Drought,0.0,0.0,2007
41,New Mexico,Soybeans,Drought,0.0,0.0,2007
21,Indiana,Soybeans,Drought,38641700.4,297125.0694,2008
37,Oklahoma,Soybeans,Drought,1320152.12,12980.965,2008
46,Arkansas,Soybeans,Drought,7473033.84,73698.2241,2008
38,North Carolina,Soybeans,Drought,25889898.0,285205.5242,2008
5,South Dakota,Soybeans,Drought,35673931.33,366814.3178,2008
43,Mississippi,Soybeans,Drought,20736820.94,161961.387,2008
26,Illinois,Soybeans,Drought,5228555.74,54746.1943,2008
15,Nebraska,Soybeans,Drought,17572886.65,137693.9038,2008
33,Kansas,Soybeans,Drought,3613517.29,33265.736,2008
10,Minnesota,Soybeans,Drought,136510332.93,1316886.3589,2008
28,Delaware,Soybeans,Drought,7727618.76,64910.1541,2008
16,New York,Soybeans,Drought,5379.9,71.95,2008
