region_id,region_name,crop,scenario,year,drought_duration(% of growing season)
8,Northwest,wheat,SSP3-4.5-NF-cooler,2035,58.20691219
8,Northwest,wheat,SSP3-4.5-NF-cooler,2036,58.39552045
8,Northwest,wheat,SSP3-4.5-NF-cooler,2037,60.41147246
8,Northwest,wheat,SSP3-4.5-NF-cooler,2038,56.96243099
8,Northwest,wheat,SSP3-4.5-NF-cooler,2039,68.35420056
8,Northwest,wheat,SSP3-4.5-NF-cooler,2040,80.02213891
8,Northwest,wheat,SSP3-4.5-NF-cooler,2041,89.31388919
8,Northwest,wheat,SSP3-4.5-NF-cooler,2042,74.84535787
8,Northwest,wheat,SSP3-4.5-NF-cooler,2043,75.9441662
8,Northwest,wheat,SSP3-4.5-NF-cooler,2044,83.14868604
8,Northwest,wheat,SSP3-4.5-NF-cooler,2045,75.93990536
8,Northwest,wheat,SSP3-4.5-NF-cooler,2046,70.28662926
8,Northwest,wheat,SSP3-4.5-NF-cooler,2047,87.17855561
8,Northwest,wheat,SSP3-4.5-NF-cooler,2048,62.43069794
8,Northwest,wheat,SSP3-4.5-NF-cooler,2049,65.30459853
8,Northwest,wheat,SSP3-4.5-NF-cooler,2050,65.14633616
8,Northwest,wheat,SSP3-4.5-NF-cooler,2051,53.46950693
8,Northwest,wheat,SSP3-4.5-NF-cooler,2052,72.5703478
8,Northwest,wheat,SSP3-4.5-NF-cooler,2053,87.52054484
8,Northwest,wheat,SSP3-4.5-NF-cooler,2054,82.81602659
8,Northwest,wheat,SSP3-4.5-NF-cooler,2055,93.22334368
8,Northwest,wheat,SSP3-4.5-NF-hotter,2021,77.74688607
8,Northwest,wheat,SSP3-4.5-NF-hotter,2022,66.03098915
8,Northwest,wheat,SSP3-4.5-NF-hotter,2023,58.90792217
8,Northwest,wheat,SSP3-4.5-NF-hotter,2024,47.29847164
8,Northwest,wheat,SSP3-4.5-NF-hotter,2025,70.73760263
8,Northwest,wheat,SSP3-4.5-NF-hotter,2026,72.40191928
8,Northwest,wheat,SSP3-4.5-NF-hotter,2027,84.82072219
8,Northwest,wheat,SSP3-4.5-NF-hotter,2028,84.16584168
8,Northwest,wheat,SSP3-4.5-NF-hotter,2029,72.57471882
8,Northwest,wheat,SSP3-4.5-NF-hotter,2030,89.18547735
8,Northwest,wheat,SSP3-4.5-NF-hotter,2031,78.09335384
8,Northwest,wheat,SSP3-4.5-NF-hotter,2032,96.01893497
8,Northwest,wheat,SSP3-4.5-NF-hotter,2033,62.91612686
8,Northwest,wheat,SSP3-4.5-NF-hotter,2034,95.8392352
8,Northwest,wheat,SSP3-4.5-NF-hotter,2035,62.40906211
8,Northwest,wheat,SSP3-4.5-NF-hotter,2036,58.20590403
8,Northwest,wheat,SSP3-4.5-NF-hotter,2037,58.3293611
8,Northwest,wheat,SSP3-4.5-NF-hotter,2038,62.38321539
8,Northwest,wheat,SSP3-4.5-NF-hotter,2039,69.6041798
8,Northwest,wheat,SSP3-4.5-NF-hotter,2040,81.09712019
8,Northwest,wheat,SSP3-4.5-NF-hotter,2041,90.24047865
8,Northwest,wheat,SSP3-4.5-NF-hotter,2042,75.92269943
8,Northwest,wheat,SSP3-4.5-NF-hotter,2043,75.50632641
8,Northwest,wheat,SSP3-4.5-NF-hotter,2044,82.74322734
8,Northwest,wheat,SSP3-4.5-NF-hotter,2045,75.44665745
8,Northwest,wheat,SSP3-4.5-NF-hotter,2046,70.32496278
8,Northwest,wheat,SSP3-4.5-NF-hotter,2047,86.3206928
8,Northwest,wheat,SSP3-4.5-NF-hotter,2048,60.94083149
8,Northwest,wheat,SSP3-4.5-NF-hotter,2049,62.59309158
8,Northwest,wheat,SSP3-4.5-NF-hotter,2050,66.06509796
8,Northwest,wheat,SSP3-4.5-NF-hotter,2051,53.61018705
8,Northwest,wheat,SSP3-4.5-NF-hotter,2052,71.4991759
8,Northwest,wheat,SSP3-4.5-NF-hotter,2053,85.7871451
8,Northwest,wheat,SSP3-4.5-NF-hotter,2054,79.42585058
8,Northwest,wheat,SSP3-4.5-NF-hotter,2055,92.07133092
8,Northwest,wheat,RCP4.5-NF-cooler,2021,50.23943151
8,Northwest,wheat,RCP4.5-NF-cooler,2022,42.98119027
8,Northwest,wheat,RCP4.5-NF-cooler,2023,29.50798924
8,Northwest,wheat,RCP4.5-NF-cooler,2024,26.17211234
8,Northwest,wheat,RCP4.5-NF-cooler,2025,52.32265355
8,Northwest,wheat,RCP4.5-NF-cooler,2026,58.4486561
8,Northwest,wheat,RCP4.5-NF-cooler,2027,69.74882446
8,Northwest,wheat,RCP4.5-NF-cooler,2028,75.83398843
8,Northwest,wheat,RCP4.5-NF-cooler,2029,59.37110767
8,Northwest,wheat,RCP4.5-NF-cooler,2030,74.02832736
8,Northwest,wheat,RCP4.5-NF-cooler,2031,50.68398266
8,Northwest,wheat,RCP4.5-NF-cooler,2032,97.23877629
8,Northwest,wheat,RCP4.5-NF-cooler,2033,32.00116615
8,Northwest,wheat,RCP4.5-NF-cooler,2034,92.67547955
8,Northwest,wheat,RCP4.5-NF-cooler,2035,35.48863153
8,Northwest,wheat,RCP4.5-NF-cooler,2036,40.6330752
8,Northwest,wheat,RCP4.5-NF-cooler,2037,44.44513374
8,Northwest,wheat,RCP4.5-NF-cooler,2038,35.19525367
8,Northwest,wheat,RCP4.5-NF-cooler,2039,56.46434398
8,Northwest,wheat,RCP4.5-NF-cooler,2040,59.40930763
8,Northwest,wheat,RCP4.5-NF-cooler,2041,69.77819826
8,Northwest,wheat,RCP4.5-NF-cooler,2042,58.97422798
8,Northwest,wheat,RCP4.5-NF-cooler,2043,62.07073696
8,Northwest,wheat,RCP4.5-NF-cooler,2044,55.22951188
8,Northwest,wheat,RCP4.5-NF-cooler,2045,44.90253551
8,Northwest,wheat,RCP4.5-NF-cooler,2046,36.96313031
8,Northwest,wheat,RCP4.5-NF-cooler,2047,60.92452739
8,Northwest,wheat,RCP4.5-NF-cooler,2048,42.40865402
8,Northwest,wheat,RCP4.5-NF-cooler,2049,45.73689133
8,Northwest,wheat,RCP4.5-NF-cooler,2050,33.67318559
8,Northwest,wheat,RCP4.5-NF-cooler,2051,39.14104449
8,Northwest,wheat,RCP4.5-NF-cooler,2052,71.07716981
8,Northwest,wheat,RCP4.5-NF-cooler,2053,55.31935094
8,Northwest,wheat,RCP4.5-NF-cooler,2054,61.00530386
8,Northwest,wheat,RCP4.5-NF-cooler,2055,80.61963347
8,Northwest,wheat,RCP4.5-NF-hotter,2021,48.08433972
8,Northwest,wheat,RCP4.5-NF-hotter,2022,41.99490178
8,Northwest,wheat,RCP4.5-NF-hotter,2023,29.75593307
8,Northwest,wheat,RCP4.5-NF-hotter,2024,27.86097372
8,Northwest,wheat,RCP4.5-NF-hotter,2025,52.26698787
8,Northwest,wheat,RCP4.5-NF-hotter,2026,60.81840561
8,Northwest,wheat,RCP4.5-NF-hotter,2027,66.05185286
8,Northwest,wheat,RCP4.5-NF-hotter,2028,68.93709532
8,Northwest,wheat,RCP4.5-NF-hotter,2029,62.69489517
8,Northwest,wheat,RCP4.5-NF-hotter,2030,74.11298638
8,Northwest,wheat,RCP4.5-NF-hotter,2031,56.05515583
8,Northwest,wheat,RCP4.5-NF-hotter,2032,92.95227273
8,Northwest,wheat,RCP4.5-NF-hotter,2033,36.64739121
8,Northwest,wheat,RCP4.5-NF-hotter,2034,92.97794594
8,Northwest,wheat,RCP4.5-NF-hotter,2035,43.37109888
8,Northwest,wheat,RCP4.5-NF-hotter,2036,39.21961039
8,Northwest,wheat,RCP4.5-NF-hotter,2037,40.90841942
8,Northwest,wheat,RCP4.5-NF-hotter,2038,38.56070057
8,Northwest,wheat,RCP4.5-NF-hotter,2039,56.64844761
8,Northwest,wheat,RCP4.5-NF-hotter,2040,60.90058939
8,Northwest,wheat,RCP4.5-NF-hotter,2041,72.51555472
8,Northwest,wheat,RCP4.5-NF-hotter,2042,58.60504895
8,Northwest,wheat,RCP4.5-NF-hotter,2043,59.44640925
8,Northwest,wheat,RCP4.5-NF-hotter,2044,57.47306131
8,Northwest,wheat,RCP4.5-NF-hotter,2045,48.43906196
8,Northwest,wheat,RCP4.5-NF-hotter,2046,42.15032075
8,Northwest,wheat,RCP4.5-NF-hotter,2047,63.64742487
8,Northwest,wheat,RCP4.5-NF-hotter,2048,46.56517463
8,Northwest,wheat,RCP4.5-NF-hotter,2049,41.82910704
8,Northwest,wheat,RCP4.5-NF-hotter,2050,38.77979435
8,Northwest,wheat,RCP4.5-NF-hotter,2051,43.7966424
8,Northwest,wheat,RCP4.5-NF-hotter,2052,64.98397744
8,Northwest,wheat,RCP4.5-NF-hotter,2053,51.47572113
8,Northwest,wheat,RCP4.5-NF-hotter,2054,57.39662075
8,Northwest,wheat,RCP4.5-NF-hotter,2055,71.14185796
8,Northwest,wheat,SSP5-8.5-NF-cooler,2021,81.82975867
8,Northwest,wheat,SSP5-8.5-NF-cooler,2022,72.24227988
8,Northwest,wheat,SSP5-8.5-NF-cooler,2023,61.11221599
8,Northwest,wheat,SSP5-8.5-NF-cooler,2024,50.30677634
8,Northwest,wheat,SSP5-8.5-NF-cooler,2025,73.81686305
8,Northwest,wheat,SSP5-8.5-NF-cooler,2026,77.07784748
8,Northwest,wheat,SSP5-8.5-NF-cooler,2027,84.64374521
8,Northwest,wheat,SSP5-8.5-NF-cooler,2028,88.93662429
8,Northwest,wheat,SSP5-8.5-NF-cooler,2029,76.65161816
8,Northwest,wheat,SSP5-8.5-NF-cooler,2030,90.29765925
8,Northwest,wheat,SSP5-8.5-NF-cooler,2031,80.95433576
8,Northwest,wheat,SSP5-8.5-NF-cooler,2032,96.71297958
8,Northwest,wheat,SSP5-8.5-NF-cooler,2033,61.85395198
8,Northwest,wheat,SSP5-8.5-NF-cooler,2034,95.21522697
8,Northwest,wheat,SSP5-8.5-NF-cooler,2035,59.59003922
8,Northwest,wheat,SSP5-8.5-NF-cooler,2036,56.40092882
8,Northwest,wheat,SSP5-8.5-NF-cooler,2037,57.97595206
8,Northwest,wheat,SSP5-8.5-NF-cooler,2038,65.14142249
8,Northwest,wheat,SSP5-8.5-NF-cooler,2039,68.86899205
8,Northwest,wheat,SSP5-8.5-NF-cooler,2040,76.62007239
8,Northwest,wheat,SSP5-8.5-NF-cooler,2041,87.1108289
8,Northwest,wheat,SSP5-8.5-NF-cooler,2042,75.61058971
8,Northwest,wheat,SSP5-8.5-NF-cooler,2043,71.44108558
8,Northwest,wheat,SSP5-8.5-NF-cooler,2044,83.26173044
8,Northwest,wheat,SSP5-8.5-NF-cooler,2045,79.29017552
8,Northwest,wheat,SSP5-8.5-NF-cooler,2046,67.67662564
8,Northwest,wheat,SSP5-8.5-NF-cooler,2047,83.96476918
8,Northwest,wheat,SSP5-8.5-NF-cooler,2048,65.41471476
8,Northwest,wheat,SSP5-8.5-NF-cooler,2049,65.59905018
8,Northwest,wheat,SSP5-8.5-NF-cooler,2050,72.59207554
8,Northwest,wheat,SSP5-8.5-NF-cooler,2051,50.90891481
8,Northwest,wheat,SSP5-8.5-NF-cooler,2052,70.92418773
8,Northwest,wheat,SSP5-8.5-NF-cooler,2053,86.93269731
8,Northwest,wheat,SSP5-8.5-NF-cooler,2054,81.57457427
8,Northwest,wheat,SSP5-8.5-NF-cooler,2055,93.22566288
8,Northwest,wheat,SSP5-8.5-NF-hotter,2021,77.89231666
8,Northwest,wheat,SSP5-8.5-NF-hotter,2022,66.55778983
8,Northwest,wheat,SSP5-8.5-NF-hotter,2023,57.77491771
8,Northwest,wheat,SSP5-8.5-NF-hotter,2024,49.37386913
8,Northwest,wheat,SSP5-8.5-NF-hotter,2025,71.45667576
8,Northwest,wheat,SSP5-8.5-NF-hotter,2026,74.28357735
8,Northwest,wheat,SSP5-8.5-NF-hotter,2027,81.11727136
8,Northwest,wheat,SSP5-8.5-NF-hotter,2028,83.80278231
8,Northwest,wheat,SSP5-8.5-NF-hotter,2029,70.70764993
8,Northwest,wheat,SSP5-8.5-NF-hotter,2030,84.79508025
8,Northwest,wheat,SSP5-8.5-NF-hotter,2031,73.77515962
8,Northwest,wheat,SSP5-8.5-NF-hotter,2032,95.20829739
8,Northwest,wheat,SSP5-8.5-NF-hotter,2033,63.14926709
8,Northwest,wheat,SSP5-8.5-NF-hotter,2034,94.62600008
8,Northwest,wheat,SSP5-8.5-NF-hotter,2035,60.41539932
8,Northwest,wheat,SSP5-8.5-NF-hotter,2036,56.8478932
8,Northwest,wheat,SSP5-8.5-NF-hotter,2037,57.98233287
8,Northwest,wheat,SSP5-8.5-NF-hotter,2038,66.32624568
8,Northwest,wheat,SSP5-8.5-NF-hotter,2039,69.61692485
8,Northwest,wheat,SSP5-8.5-NF-hotter,2040,78.70655751
8,Northwest,wheat,SSP5-8.5-NF-hotter,2041,89.03244724
8,Northwest,wheat,SSP5-8.5-NF-hotter,2042,75.10826131
8,Northwest,wheat,SSP5-8.5-NF-hotter,2043,71.36572082
8,Northwest,wheat,SSP5-8.5-NF-hotter,2044,81.56712754
8,Northwest,wheat,SSP5-8.5-NF-hotter,2045,77.08043049
8,Northwest,wheat,SSP5-8.5-NF-hotter,2046,67.39062057
8,Northwest,wheat,SSP5-8.5-NF-hotter,2047,82.92768458
8,Northwest,wheat,SSP5-8.5-NF-hotter,2048,62.14791151
8,Northwest,wheat,SSP5-8.5-NF-hotter,2049,60.94240156
8,Northwest,wheat,SSP5-8.5-NF-hotter,2050,64.82517104
8,Northwest,wheat,SSP5-8.5-NF-hotter,2051,51.72962602
8,Northwest,wheat,SSP5-8.5-NF-hotter,2052,70.19670279
8,Northwest,wheat,SSP5-8.5-NF-hotter,2053,87.78705749
8,Northwest,wheat,SSP5-8.5-NF-hotter,2054,79.66588356
8,Northwest,wheat,SSP5-8.5-NF-hotter,2055,91.61891569
8,Northwest,wheat,RCP8.5-NF-cooler,2021,51.55374383
8,Northwest,wheat,RCP8.5-NF-cooler,2022,48.22557073
8,Northwest,wheat,RCP8.5-NF-cooler,2023,32.65705386
8,Northwest,wheat,RCP8.5-NF-cooler,2024,25.95078922
8,Northwest,wheat,RCP8.5-NF-cooler,2025,60.58262321
8,Northwest,wheat,RCP8.5-NF-cooler,2026,63.93331033
8,Northwest,wheat,RCP8.5-NF-cooler,2027,73.14486959
8,Northwest,wheat,RCP8.5-NF-cooler,2028,81.5291021
8,Northwest,wheat,RCP8.5-NF-cooler,2029,67.08070546
8,Northwest,wheat,RCP8.5-NF-cooler,2030,79.36494376
8,Northwest,wheat,RCP8.5-NF-cooler,2031,60.10850187
8,Northwest,wheat,RCP8.5-NF-cooler,2032,97.38359823
8,Northwest,wheat,RCP8.5-NF-cooler,2033,36.43305863
8,Northwest,wheat,RCP8.5-NF-cooler,2034,94.85121344
8,Northwest,wheat,RCP8.5-NF-cooler,2035,32.73377617
8,Northwest,wheat,RCP8.5-NF-cooler,2036,39.77917959
8,Northwest,wheat,RCP8.5-NF-cooler,2037,44.12832351
8,Northwest,wheat,RCP8.5-NF-cooler,2038,38.24679065
8,Northwest,wheat,RCP8.5-NF-cooler,2039,56.19395758
8,Northwest,wheat,RCP8.5-NF-cooler,2040,61.36478895
8,Northwest,wheat,RCP8.5-NF-cooler,2041,74.68713434
8,Northwest,wheat,RCP8.5-NF-cooler,2042,54.71023556
8,Northwest,wheat,RCP8.5-NF-cooler,2043,62.15661832
8,Northwest,wheat,RCP8.5-NF-cooler,2044,56.76514951
8,Northwest,wheat,RCP8.5-NF-cooler,2045,50.28883477
8,Northwest,wheat,RCP8.5-NF-cooler,2046,40.27565447
8,Northwest,wheat,RCP8.5-NF-cooler,2047,61.66777443
8,Northwest,wheat,RCP8.5-NF-cooler,2048,42.7657741
8,Northwest,wheat,RCP8.5-NF-cooler,2049,44.13259041
8,Northwest,wheat,RCP8.5-NF-cooler,2050,39.05543829
8,Northwest,wheat,RCP8.5-NF-cooler,2051,39.97393924
8,Northwest,wheat,RCP8.5-NF-cooler,2052,67.54218772
8,Northwest,wheat,RCP8.5-NF-cooler,2053,54.0515727
8,Northwest,wheat,RCP8.5-NF-cooler,2054,61.80648965
8,Northwest,wheat,RCP8.5-NF-cooler,2055,78.48568096
8,Northwest,wheat,RCP8.5-NF-hotter,2021,48.1568427
8,Northwest,wheat,RCP8.5-NF-hotter,2022,41.91023031
8,Northwest,wheat,RCP8.5-NF-hotter,2023,28.6357474
8,Northwest,wheat,RCP8.5-NF-hotter,2024,27.75518404
8,Northwest,wheat,RCP8.5-NF-hotter,2025,55.62973041
8,Northwest,wheat,RCP8.5-NF-hotter,2026,61.43595271
8,Northwest,wheat,RCP8.5-NF-hotter,2027,66.93085168
8,Northwest,wheat,RCP8.5-NF-hotter,2028,72.27105931
8,Northwest,wheat,RCP8.5-NF-hotter,2029,58.89543767
8,Northwest,wheat,RCP8.5-NF-hotter,2030,71.20994591
8,Northwest,wheat,RCP8.5-NF-hotter,2031,53.55514983
8,Northwest,wheat,RCP8.5-NF-hotter,2032,94.121106
8,Northwest,wheat,RCP8.5-NF-hotter,2033,34.45513298
8,Northwest,wheat,RCP8.5-NF-hotter,2034,92.06346617
8,Northwest,wheat,RCP8.5-NF-hotter,2035,44.7289617
8,Northwest,wheat,RCP8.5-NF-hotter,2036,43.62713348
8,Northwest,wheat,RCP8.5-NF-hotter,2037,43.96081791
8,Northwest,wheat,RCP8.5-NF-hotter,2038,40.62179779
8,Northwest,wheat,RCP8.5-NF-hotter,2039,56.93829012
8,Northwest,wheat,RCP8.5-NF-hotter,2040,61.83400691
8,Northwest,wheat,RCP8.5-NF-hotter,2041,71.84969662
8,Northwest,wheat,RCP8.5-NF-hotter,2042,55.77554404
8,Northwest,wheat,RCP8.5-NF-hotter,2043,59.94509136
8,Northwest,wheat,RCP8.5-NF-hotter,2044,57.84490157
8,Northwest,wheat,RCP8.5-NF-hotter,2045,52.2197878
8,Northwest,wheat,RCP8.5-NF-hotter,2046,43.25403216
8,Northwest,wheat,RCP8.5-NF-hotter,2047,62.67536557
8,Northwest,wheat,RCP8.5-NF-hotter,2048,45.70477738
8,Northwest,wheat,RCP8.5-NF-hotter,2049,46.15272339
8,Northwest,wheat,RCP8.5-NF-hotter,2050,39.14912328
8,Northwest,wheat,RCP8.5-NF-hotter,2051,42.84623718
8,Northwest,wheat,RCP8.5-NF-hotter,2052,68.510441
8,Northwest,wheat,RCP8.5-NF-hotter,2053,62.18365773
8,Northwest,wheat,RCP8.5-NF-hotter,2054,63.25614471
8,Northwest,wheat,RCP8.5-NF-hotter,2055,77.57323948
7,Southwest,wheat,SSP3-4.5-NF-cooler,2021,65.21738354
7,Southwest,wheat,SSP3-4.5-NF-cooler,2022,59.85063291
7,Southwest,wheat,SSP3-4.5-NF-cooler,2023,34.4767368
7,Southwest,wheat,SSP3-4.5-NF-cooler,2024,40.99879638
7,Southwest,wheat,SSP3-4.5-NF-cooler,2025,50.48091922
7,Southwest,wheat,SSP3-4.5-NF-cooler,2026,50.03521802
7,Southwest,wheat,SSP3-4.5-NF-cooler,2027,53.70855399
7,Southwest,wheat,SSP3-4.5-NF-cooler,2028,49.88467581
7,Southwest,wheat,SSP3-4.5-NF-cooler,2029,73.86983484
7,Southwest,wheat,SSP3-4.5-NF-cooler,2030,61.55221099
7,Southwest,wheat,SSP3-4.5-NF-cooler,2031,65.35421056
7,Southwest,wheat,SSP3-4.5-NF-cooler,2032,63.78191301
7,Southwest,wheat,SSP3-4.5-NF-cooler,2033,52.32822373
7,Southwest,wheat,SSP3-4.5-NF-cooler,2034,67.4905414
7,Southwest,wheat,SSP3-4.5-NF-cooler,2035,39.43625628
7,Southwest,wheat,SSP3-4.5-NF-cooler,2036,80.69480817
7,Southwest,wheat,SSP3-4.5-NF-cooler,2037,86.28954463
7,Southwest,wheat,SSP3-4.5-NF-cooler,2038,65.15394599
7,Southwest,wheat,SSP3-4.5-NF-cooler,2039,57.1866317
7,Southwest,wheat,SSP3-4.5-NF-cooler,2040,76.89365839
7,Southwest,wheat,SSP3-4.5-NF-cooler,2041,76.79103316
7,Southwest,wheat,SSP3-4.5-NF-cooler,2042,94.23928476
7,Southwest,wheat,SSP3-4.5-NF-cooler,2043,80.85623117
7,Southwest,wheat,SSP3-4.5-NF-cooler,2044,91.03977822
7,Southwest,wheat,SSP3-4.5-NF-cooler,2045,70.4067634
7,Southwest,wheat,SSP3-4.5-NF-cooler,2046,86.92028268
7,Southwest,wheat,SSP3-4.5-NF-cooler,2047,69.12820371
7,Southwest,wheat,SSP3-4.5-NF-cooler,2048,85.7313511
7,Southwest,wheat,SSP3-4.5-NF-cooler,2049,59.95305372
7,Southwest,wheat,SSP3-4.5-NF-cooler,2050,63.2378353
7,Southwest,wheat,SSP3-4.5-NF-cooler,2051,89.76872962
7,Southwest,wheat,SSP3-4.5-NF-cooler,2052,90.62289632
7,Southwest,wheat,SSP3-4.5-NF-cooler,2053,92.86670961
7,Southwest,wheat,SSP3-4.5-NF-cooler,2054,93.67669177
7,Southwest,wheat,SSP3-4.5-NF-cooler,2055,71.44438467
7,Southwest,wheat,SSP3-4.5-NF-hotter,2021,58.60623409
7,Southwest,wheat,SSP3-4.5-NF-hotter,2022,56.04675186
7,Southwest,wheat,SSP3-4.5-NF-hotter,2023,32.89713427
7,Southwest,wheat,SSP3-4.5-NF-hotter,2024,40.93989946
7,Southwest,wheat,SSP3-4.5-NF-hotter,2025,49.79162865
7,Southwest,wheat,SSP3-4.5-NF-hotter,2026,49.67274526
7,Southwest,wheat,SSP3-4.5-NF-hotter,2027,52.67494801
7,Southwest,wheat,SSP3-4.5-NF-hotter,2028,49.67587311
7,Southwest,wheat,SSP3-4.5-NF-hotter,2029,81.99100828
7,Southwest,wheat,SSP3-4.5-NF-hotter,2030,64.55930882
7,Southwest,wheat,SSP3-4.5-NF-hotter,2031,70.07123108
7,Southwest,wheat,SSP3-4.5-NF-hotter,2032,67.09939432
7,Southwest,wheat,SSP3-4.5-NF-hotter,2033,53.58495549
7,Southwest,wheat,SSP3-4.5-NF-hotter,2034,68.14432514
7,Southwest,wheat,SSP3-4.5-NF-hotter,2035,44.47146583
7,Southwest,wheat,SSP3-4.5-NF-hotter,2036,83.22206299
7,Southwest,wheat,SSP3-4.5-NF-hotter,2037,87.78680502
7,Southwest,wheat,SSP3-4.5-NF-hotter,2038,66.2690785
7,Southwest,wheat,SSP3-4.5-NF-hotter,2039,62.25409154
7,Southwest,wheat,SSP3-4.5-NF-hotter,2040,78.58703714
7,Southwest,wheat,SSP3-4.5-NF-hotter,2041,80.26523956
7,Southwest,wheat,SSP3-4.5-NF-hotter,2042,95.29372177
7,Southwest,wheat,SSP3-4.5-NF-hotter,2043,83.8169863
7,Southwest,wheat,SSP3-4.5-NF-hotter,2044,92.45050719
7,Southwest,wheat,SSP3-4.5-NF-hotter,2045,75.20354859
7,Southwest,wheat,SSP3-4.5-NF-hotter,2046,87.56714421
7,Southwest,wheat,SSP3-4.5-NF-hotter,2047,71.30313973
7,Southwest,wheat,SSP3-4.5-NF-hotter,2048,85.38495378
7,Southwest,wheat,SSP3-4.5-NF-hotter,2049,54.68292053
7,Southwest,wheat,SSP3-4.5-NF-hotter,2050,61.62462285
7,Southwest,wheat,SSP3-4.5-NF-hotter,2051,89.23712789
7,Southwest,wheat,SSP3-4.5-NF-hotter,2052,87.43550179
7,Southwest,wheat,SSP3-4.5-NF-hotter,2053,87.58801717
7,Southwest,wheat,SSP3-4.5-NF-hotter,2054,91.54381765
7,Southwest,wheat,SSP3-4.5-NF-hotter,2055,61.28739716
7,Southwest,wheat,RCP4.5-NF-cooler,2021,46.36673549
7,Southwest,wheat,RCP4.5-NF-cooler,2022,33.39265798
7,Southwest,wheat,RCP4.5-NF-cooler,2023,25.6047764
7,Southwest,wheat,RCP4.5-NF-cooler,2024,31.96756556
7,Southwest,wheat,RCP4.5-NF-cooler,2025,43.47810565
7,Southwest,wheat,RCP4.5-NF-cooler,2026,28.82780443
7,Southwest,wheat,RCP4.5-NF-cooler,2027,51.10093866
7,Southwest,wheat,RCP4.5-NF-cooler,2028,50.12034236
7,Southwest,wheat,RCP4.5-NF-cooler,2029,53.62729953
7,Southwest,wheat,RCP4.5-NF-cooler,2030,43.50638855
7,Southwest,wheat,RCP4.5-NF-cooler,2031,49.53044938
7,Southwest,wheat,RCP4.5-NF-cooler,2032,38.36089767
7,Southwest,wheat,RCP4.5-NF-cooler,2033,37.38394938
7,Southwest,wheat,RCP4.5-NF-cooler,2034,56.61643172
7,Southwest,wheat,RCP4.5-NF-cooler,2035,40.06210238
7,Southwest,wheat,RCP4.5-NF-cooler,2036,52.7513247
7,Southwest,wheat,RCP4.5-NF-cooler,2037,57.36051985
7,Southwest,wheat,RCP4.5-NF-cooler,2038,43.73002671
7,Southwest,wheat,RCP4.5-NF-cooler,2039,38.25950331
7,Southwest,wheat,RCP4.5-NF-cooler,2040,74.08346141
7,Southwest,wheat,RCP4.5-NF-cooler,2041,60.26215171
7,Southwest,wheat,RCP4.5-NF-cooler,2042,86.98983941
7,Southwest,wheat,RCP4.5-NF-cooler,2043,60.17871349
7,Southwest,wheat,RCP4.5-NF-cooler,2044,76.79644218
7,Southwest,wheat,RCP4.5-NF-cooler,2045,40.21485147
7,Southwest,wheat,RCP4.5-NF-cooler,2046,78.52416186
7,Southwest,wheat,RCP4.5-NF-cooler,2047,61.43499444
7,Southwest,wheat,RCP4.5-NF-cooler,2048,61.20707022
7,Southwest,wheat,RCP4.5-NF-cooler,2049,42.97916835
7,Southwest,wheat,RCP4.5-NF-cooler,2050,41.78439401
7,Southwest,wheat,RCP4.5-NF-cooler,2051,65.20571161
7,Southwest,wheat,RCP4.5-NF-cooler,2052,87.15852969
7,Southwest,wheat,RCP4.5-NF-cooler,2053,72.71526194
7,Southwest,wheat,RCP4.5-NF-cooler,2054,73.86129343
7,Southwest,wheat,RCP4.5-NF-cooler,2055,41.52648241
7,Southwest,wheat,RCP4.5-NF-hotter,2021,39.12849197
7,Southwest,wheat,RCP4.5-NF-hotter,2022,31.22859094
7,Southwest,wheat,RCP4.5-NF-hotter,2023,25.87864031
7,Southwest,wheat,RCP4.5-NF-hotter,2024,34.25303413
7,Southwest,wheat,RCP4.5-NF-hotter,2025,37.00550945
7,Southwest,wheat,RCP4.5-NF-hotter,2026,30.75329396
7,Southwest,wheat,RCP4.5-NF-hotter,2027,53.19799976
7,Southwest,wheat,RCP4.5-NF-hotter,2028,38.83514483
7,Southwest,wheat,RCP4.5-NF-hotter,2029,60.08883189
7,Southwest,wheat,RCP4.5-NF-hotter,2030,54.67145148
7,Southwest,wheat,RCP4.5-NF-hotter,2031,52.34808151
7,Southwest,wheat,RCP4.5-NF-hotter,2032,36.53363508
7,Southwest,wheat,RCP4.5-NF-hotter,2033,35.28778758
7,Southwest,wheat,RCP4.5-NF-hotter,2034,62.6040747
7,Southwest,wheat,RCP4.5-NF-hotter,2035,34.19180106
7,Southwest,wheat,RCP4.5-NF-hotter,2036,51.60449446
7,Southwest,wheat,RCP4.5-NF-hotter,2037,73.41674738
7,Southwest,wheat,RCP4.5-NF-hotter,2038,49.7325133
7,Southwest,wheat,RCP4.5-NF-hotter,2039,41.97965778
7,Southwest,wheat,RCP4.5-NF-hotter,2040,76.90188858
7,Southwest,wheat,RCP4.5-NF-hotter,2041,59.52906613
7,Southwest,wheat,RCP4.5-NF-hotter,2042,91.55937782
7,Southwest,wheat,RCP4.5-NF-hotter,2043,71.27950911
7,Southwest,wheat,RCP4.5-NF-hotter,2044,81.29071227
7,Southwest,wheat,RCP4.5-NF-hotter,2045,52.48301675
7,Southwest,wheat,RCP4.5-NF-hotter,2046,84.02789967
7,Southwest,wheat,RCP4.5-NF-hotter,2047,62.29882469
7,Southwest,wheat,RCP4.5-NF-hotter,2048,59.45724174
